gcardId,relCode,phoneType1,phoneType2,city,state,zip,countryCode,jobTypeID,rentOwnFlag,DOB,Gender,CriminalQuestion,BrokenLease,Evicted,SuedForDamage,SuedForRent,MaritalStatus,ResidentDesignation,IsInternationalApplicant,PrefCommunicationType,County,status,trfsrcName,gcardPreferedFloorplanGroupId,gcardOccupantCount
137846376,H,M,,Stockbridge,GA,30281-5938,US,,R,7/16/1992,M,0,0,0,0,0,,,0,,,1,Apartment List,Z000000001,1
137846366,H,,,Pflugerville,TX,78660-4825,,,R,12/17/1991,F,,0,0,0,0,,,0,,,1,Greystar Property Referral,Z000000005,2
137846364,H,M,,Edina,MN,55435-1607,,emp,R,10/1/1982,,,0,0,0,0,,,0,,,1,Corporate Housing Agency,Z000000029,0
137846358,H,M,,Moscow,ID,83843-4221,US,emp,R,12/9/2000,M,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000005,0
137846220,H,M,,Everett,WA,98204-3897,US,,R,5/27/1994,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137845715,H,H,,Pflugerville,TX,78660,,,R,7/30/1975,,,0,0,0,0,,,0,,,1,Non-Source,Z000000005,3
137845633,H,H,,Albuquerque,NM,87108-4260,US,,R,1/13/1967,,0,0,0,0,0,,,0,,,1,Military Housing,Z000000095,1
137845585,H,M,,34787,FL,34787,US,emp,R,5/7/1992,M,0,0,0,0,0,,,0,PHONE,,1,Realtor.com,Z000000005,2
137845570,H,H,,Spokane,WA,99207-2443,US,,R,10/9/2000,F,0,0,0,0,0,,,0,,,1,Non-Source,Z000000003,1
137845445,H,,,Boca Raton,FL,33487-8218,,Mdcl,R,1/1/1999,,,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,1
137845198,H,M,,North Bend,WA,98045-8983,US,,R,7/27/2001,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000003,0
137844972,H,H,M,Albuquerque,NM,87114-2111,,emp,O,11/4/1976,M,,0,0,0,0,,,0,,,1,ApartmentRatings.com,Z000000038,0
137844933,H,H,M,Shoreline,WA,98177-3243,US,T0000003,O,7/11/1978,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000003,0
137844829,H,M,,Sanford,FL,32773-5741,US,,R,10/9/1979,M,0,0,0,0,0,,,0,TEXT,,1,Zillow Rental Network,Z000000005,0
137844727,H,H,,Spokane,WA,99258-0001,US,,R,9/4/2003,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,2
137844665,H,M,,San Francisco,CA,94108-1316,US,T0000002,R,4/29/1970,M,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000005,0
137844662,H,H,,Nashville,TN,37208-3612,US,SlfEmpyd,R,2/22/1994,M,0,0,0,0,0,,,0,PHONE,,1,Off-Site Signage,Z000000012,1
137844615,H,M,,Bothell,WA,98011-7039,US,Hsptlty,R,11/24/1983,F,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000009,0
137844605,H,H,M,Oklahoma City,OK,73120-7517,,T0000009,R,1/20/1997,M,,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137844602,H,,,Columbia,MD,21046-3374,US,,R,1/1/1983,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000095,1
137844485,H,M,,Palatine,IL,60074-1204,,emp,O,11/22/1998,M,0,0,0,0,0,,,0,EMAIL,,1,Apartment Locator,Z000000012,1
137844433,H,M,,Alamogordo,NM,88310,,emp,R,5/28/1978,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137844430,H,H,,Spokane,WA,99207-2456,US,,R,3/25/2001,F,0,0,0,0,0,,,0,,,1,Non-Source,Z000000003,2
137844356,H,H,,Burnsville,MN,55337-2632,US,,R,8/8/1995,,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,2
137844205,H,M,,Dunwoody,GA,30338-6323,,T0000023,R,4/10/1993,F,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000029,0
137844028,H,M,,Revere,MA,02151-2507,US,,O,2/27/1945,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137844003,H,H,,Boston,MA,02111-2526,US,,R,7/21/1959,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137843962,H,M,,Northbrook,IL,60062,US,emp,R,2/19/1997,,0,0,0,0,0,,,1,PHONE,,1,Property Website,Z000000005,0
137843410,H,M,,Charlotte,NC,28206-6013,US,,R,6/30/1998,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000012,1
137843341,H,M,,Junction City,KS,66441-5246,US,emp,R,9/1/2000,F,0,0,0,0,0,,,0,EMAIL,,1,Zillow Rental Network,Z000000005,0
137843240,H,,,Lauderhill,FL,33313,US,,R,2/27/1972,,0,0,0,0,0,,,0,,,1,Apartment List,Z000000005,1
137843200,H,M,,Mt Pleasant,SC,29464-6002,US,,R,1/1/2000,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137843166,H,M,H,Witchita,KS,67214,US,,R,1/1/1999,N,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137843143,H,H,,Witchita,KS,67214,US,,R,1/1/1999,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137843109,H,M,H,Wichita,KS,67214-4022,US,,R,1/1/1999,N,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137842784,H,W,W,Gibsonton,FL,33534-4310,US,SlfEmpyd,R,10/12/1981,M,0,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000005,1
137842732,H,M,,Clermont,FL,34711-7907,,emp,R,11/29/1951,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137842674,H,H,W,Avondale,AZ,85392,US,Mdcl,R,5/7/1993,F,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,4
137842531,H,H,,San Diego,CA,92122-1384,,,R,6/13/2000,M,,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137842500,H,M,,Cep 80000,BR,00000-0000,,SlfEmpyd,R,3/2/1982,F,,0,0,0,0,,,0,EMAIL,,1,Non-Paid Referral,Z000000005,0
137842476,H,,,Spokane,WA,99208-6443,US,,R,9/2/1967,F,0,0,0,0,0,,,0,,,1,Local Publication,Z000000001,0
137842351,H,M,,Denver,CO,80220-3300,US,,R,11/19/1979,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,1
137841916,H,M,,Scottsdale,AZ,85258-2625,,emp,R,8/22/1996,,,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137841730,H,M,,Austin,TX,78741-5002,US,emp,R,7/6/1999,,0,0,0,0,0,,,0,PHONE,,1,Employee Referral,Z000000005,0
137841678,H,M,,Williston,ND,58801-3088,,,R,1/15/1972,,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137841612,H,M,,Fort Worth,TX,76111-1387,US,Mdcl,R,5/26/1995,F,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137841553,H,,W,Los Angeles,CA,90013-2657,,,R,3/13/1970,,,0,0,0,0,,,0,,,1,Employee Referral,Z000000001,1
137841508,H,H,,Lakeville,MN,55044,US,,R,8/14/1995,,0,0,0,0,0,,,0,,,1,Rent.,Z000000001,1
137841457,H,M,H,Ann Arbor,MI,48104-3962,US,,R,1/28/1996,N,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137841352,H,,,Roswell,GA,30075-3744,US,,R,1/1/2001,,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000005,1
137841215,H,,,Jacksonville,FL,32246-6702,,,R,3/17/1974,,,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,1
137841195,H,H,H,Wichita,KS,67214-4022,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137841163,H,M,,Denver,CO,80220-3300,US,Mdcl,R,4/28/1997,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000003,2
137841099,H,H,H,Wichita,KS,67214-4022,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137841048,H,H,,Dallas,TX,75201-4925,,,R,10/22/1992,,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137841025,H,M,,Conroe,TX,77304-5048,US,,R,11/4/1981,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137840957,H,H,H,Wichita,KS,67214-4022,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137840904,H,H,H,Wichita,KS,67214-4022,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137840895,H,M,,Washington,DC,20024-3300,,,R,8/30/1983,M,,0,0,0,0,,,0,,,1,Property Website,Z000000012,1
137840810,H,H,,Wichita,KS,67214-4022,US,,R,1/1/2023,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137840794,H,H,W,NULL,,,,emp,O,4/9/1963,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137840752,H,M,,Salem,OR,97301-2427,US,Mdcl,R,7/22/1966,,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000004,0
137840689,H,,,Bloomington,MN,55431-3198,,,R,11/3/1980,M,,0,0,0,0,,,0,,,1,Non-Source,Z000000005,1
137840680,H,,,Houston,TX,77056-7402,US,,R,1/1/2004,,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000001,1
137840650,H,M,,Austin,TX,78756-3106,US,,R,10/17/1973,M,0,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000097,0
137840636,H,M,,Woodbridge,NJ,07095-1723,US,,R,1/19/1989,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000097,1
137840618,H,H,W,Nashville,TN,37228-1674,US,,R,10/20/1982,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000012,1
137840589,H,H,,Albuquerque,NM,87123-4106,,,R,4/17/1994,F,,0,0,0,0,,,0,VISIT,,1,Apartments.com,Z000000005,3
137840588,H,H,,Tustin,CA,92782-3716,US,,R,1/23/1998,,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000096,1
137840587,H,M,,BN11 2DG,GB,0,GB,emp,R,6/25/1993,N,0,0,0,0,0,,,1,EMAIL,,1,Property Website,Z000000001,2
137840429,H,M,,Spokane,WA,99205-6806,US,,R,8/27/1998,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137840374,H,M,,Virginia Beach,VA,23453-8613,US,T0000006,R,5/26/1992,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000003,3
137840365,H,M,,Dallas,TX,75206-4339,US,Unemploy,R,10/30/2001,,0,0,0,0,0,,,0,EMAIL,,1,Resident Referral,Z000000005,0
137840329,H,M,,Waukegan,IL,60085-8356,US,Unemploy,R,9/4/1996,N,0,0,0,0,0,,,0,EMAIL,,1,Live/Work in Area,Z000000012,0
137840278,H,H,H,Witchita,KS,67214,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137840238,H,,,Raleigh,NC,27606-3578,US,,R,1/1/1990,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137840196,H,,,Raleigh,NC,27606-3578,US,,R,1/1/1980,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000009,4
137840073,H,H,H,Wichita,KS,67214,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137839965,H,M,,Phoenix,AZ,85027-4547,US,,R,9/12/1990,M,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,2
137839891,H,H,W,Avondale,AZ,85392,,Sprts,R,9/28/1989,M,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,3
137839618,H,M,,Smyrna,GA,30080-1275,US,emp,R,3/14/1966,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137839556,H,M,,Highlands,TX,77562-2677,US,,R,12/12/1996,M,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,1
137839496,H,M,,College Station,TX,77840-6248,US,emp,R,4/20/1998,M,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137839185,H,M,H,Chattanooga,TN,37405-4482,,,R,10/12/1998,M,0,0,0,0,0,,,0,,,1,Employee Referral,Z000000012,1
137839090,H,H,H,Wichita,KS,67214-4022,,,R,1/1/1999,N,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137839023,H,,,Bedford,TX,76021,US,,N,1/1/1960,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137838953,H,H,,Savannah,TX,76227-7924,US,,O,8/19/1981,M,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,1
137838695,H,M,H,Santa Rosa Beach,FL,32459-6177,,emp,R,7/18/1987,M,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000008,0
137838606,H,M,,Corpus Christi,TX,78418,US,emp,R,4/3/1995,N,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000001,0
137838150,H,M,,Conyers,GA,30012-3889,,,R,3/17/1990,F,,0,0,0,0,,,0,,,1,Property Website,Z000000007,0
137838101,H,M,,Tampa,FL,33607-5971,US,,R,2/23/2003,,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,2
137838045,H,M,,Peachtree city,GA,30269,,emp,R,4/7/1994,M,,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,0
137837484,H,M,,Anaheim,CA,92804-2159,US,emp,R,2/27/1991,,0,0,0,0,0,,,0,EMAIL,,1,Zillow Rental Network,Z000000005,0
137837473,H,M,,Cantonment,FL,32533-8670,US,emp,R,2/1/2001,,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000001,0
137837470,H,H,,N/A,CA,92614,US,,R,7/23/1943,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000096,1
137837444,H,M,,Tarzana,CA,91356-4334,US,emp,R,7/27/1982,,0,0,0,0,0,,,0,EMAIL,,1,Apartment List,Z000000001,0
137837329,H,H,,Irvine,CA,92618-3418,,,R,1/30/1976,,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,1
137837322,H,M,,Seattle,WA,98168,US,,N,3/8/2002,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000003,2
137837117,H,M,,Waco,TX,76710-1925,,emp,R,1/2/1998,F,,0,0,0,0,,,0,,,1,Property Website,Z000000005,0
137837097,H,M,,Pittsburgh,PA,15222-5721,US,emp,R,2/1/1994,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137836983,H,M,,New Brunswick,NJ,08901-1693,US,,R,1/13/1993,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137836933,H,M,,Houston,TX,77034-4903,US,T0000017,R,5/19/1970,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137836915,H,M,,Elizabeth,NJ,07201-1220,US,,R,3/20/1992,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137836795,H,M,,Piscataway,NJ,08854-5992,US,,R,2/15/2002,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000096,2
137836765,H,H,,Auburn,WA,98092,,,R,11/15/1965,M,,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137836698,H,M,,Jonesboro,GA,30238-5746,US,emp,R,12/23/1981,,0,0,0,0,0,,,0,,,1,Apartment List,Z000000001,0
137836600,H,H,,Canoga Park,CA,91303-3873,,,R,6/19/1984,,,0,0,0,0,,,0,,,1,Employee Referral,Z000000001,1
137836532,H,M,H,Van Buren Twp,MI,48111-1585,US,,R,5/14/1996,N,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137836332,H,M,,Jessup,MD,20794-9543,US,emp,R,3/12/1981,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137836304,H,M,,Phoenix,AZ,85006-3067,US,,R,12/30/1990,M,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137836295,H,M,,Portland,OR,97227-2052,US,emp,R,2/27/2002,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,0
137836256,H,H,,Thornton,CO,80260-4384,US,,R,4/19/1993,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,2
137836079,H,,,Los Angeles,CA,90013,US,,R,4/1/1960,M,0,0,0,0,0,,,0,,,1,Apartment Locator,Z000000001,1
137836077,H,W,W,Thornton,CO,80229-4550,US,Rstrnt,R,9/6/1992,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137836025,H,M,,San Antonio,TX,78245-3848,,Military,R,11/28/1990,M,,0,0,0,0,,,0,,,1,Non-Source,Z000000007,0
137836004,H,,,Los Angeles,CA,90013,US,,R,1/1/1960,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137835914,H,,,Los Angeles,CA,90013,US,,R,1/1/1960,M,0,0,0,0,0,,,0,,,1,ApartmentSearch.com by CORT,Z000000012,1
137835762,H,M,,Ellensburg,WA,98926-7790,US,Student,R,2/25/2000,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137835697,H,M,,Windermere,FL,34786-5865,US,emp,R,9/19/1995,M,0,0,0,0,0,,,0,PHONE,,1,Apartments.com,Z000000005,0
137835631,H,,,N/A,CA,92614,,,R,1/1/1999,,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,3
137835596,H,H,,College Station,TX,77845-2823,US,,R,12/19/2000,M,0,0,0,0,0,,,0,,,1,Apartment List,Z000000005,2
137835533,H,,,N/A,CA,92614,US,,R,1/1/1999,,0,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137835369,H,M,,Marietta,GA,30067-6367,US,emp,R,4/22/1977,,0,0,0,0,0,,,0,PHONE,,1,Preferred Employer,Z000000005,3
137835355,H,M,,Austin,TX,78744-0065,US,,R,3/20/1998,,0,0,0,0,0,,,0,,,1,Apartment Locator,Z000000097,0
137835350,H,H,,Durham,NC,27703-7618,US,T0000019,R,6/6/1992,M,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137835272,H,,,Los Angeles,CA,90013-1010,,,R,1/1/1960,,,0,0,0,0,,,0,,,1,Non-Source,Z000000001,2
137835249,H,M,,Monroe,NC,28110-7829,US,T0000013,R,11/13/1992,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,2
137835213,H,M,,Covington,WA,98042-6100,US,Student,R,1/22/2004,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137835211,H,,,Lawrenceville,GA,30043,,,R,1/1/1980,,,0,0,0,0,,,0,,,1,Property Website,Z000000005,3
137835075,H,H,,Salt Lake City,UT,84111-4029,US,T0000011,R,9/8/1976,,0,0,0,0,0,,,0,PHONE,,1,Non-Source,Z000000005,3
137835068,H,M,,Seguin,TX,78155-7130,US,,R,12/19/1958,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137835060,H,,,Tampa,FL,33619-6746,,,R,1/1/1984,,,0,0,0,0,,,0,,,1,Paid Search,Z000000001,1
137835017,H,H,,Avondale,AZ,85392-3870,,,R,4/14/1999,F,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000005,4
137834961,H,M,,Boca Raton,FL,33487-1401,,,R,7/16/1973,,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,0
137834914,H,H,,Philadelphia,PA,19144-2016,,,R,2/21/1988,,,0,0,0,0,,,0,,,1,Paid Search,Z000000008,2
137834877,H,M,,Ellensburg,WA,98926,US,,R,5/6/1998,M,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000007,0
137834856,H,M,,Conroe,TX,77384-6000,,,R,7/6/1999,F,,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137834758,H,M,,McKinney,TX,75070,US,Mdcl,R,5/20/1990,F,0,0,0,0,0,,,0,EMAIL,,1,Apartments.com,Z000000001,1
137834745,H,M,,Greenwood,IN,46143-9782,US,,R,7/29/1988,,0,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000005,0
137834722,H,,,Los Angeles,CA,90013,US,,R,1/1/1960,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137834672,H,H,,Glendale,AZ,85309,US,,R,10/28/2001,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137834662,H,M,,Onalaska,WI,54650-2115,US,U0000035,O,4/2/1951,M,0,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000005,0
137834659,H,,,NULL,,,,,R,12/26/1980,F,,0,0,0,0,,,0,,,1,Property Website,Z000000007,1
137834642,H,H,M,Garner,NC,27529-6867,US,SlfEmpyd,O,2/8/1991,F,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000007,2
137834462,H,H,M,Woodbridge,VA,22191,US,,R,12/3/1992,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137834329,H,M,,Corona,CA,92879-5963,US,,R,2/11/1997,M,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000001,0
137834317,H,M,,Lexington,KY,40517-5929,US,emp,R,8/13/1993,,0,0,0,0,0,,,0,TEXT,,1,Apartments.com,Z000000001,0
137833933,H,,,Savage,MD,20763-9506,US,,R,3/1/2000,,0,0,0,0,0,,,0,,,1,Non-Source,Z000000005,2
137833921,H,H,,Clearwater,FL,33755-2532,US,Hsptlty,N,3/26/1990,F,0,0,0,0,0,,,0,EMAIL,,1,Off-Site Signage,Z000000037,4
137833873,H,M,,Austin,TX,78753-4035,US,,R,8/13/1993,M,0,0,0,0,0,,,0,,,1,Non-Source,Z000000001,1
137833673,H,M,,Port Charlotte,FL,33954-1860,,emp,R,10/30/1969,M,,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,0
137833539,H,,,Port Orange,FL,32129,,,R,11/27/1955,F,,0,0,0,0,,,0,,,1,Resident Referral,Z000000005,1
137833276,H,,,Port Orange,FL,32129-6009,,,R,4/27/2000,M,,0,0,0,0,,,0,,,1,Resident Referral,Z000000007,2
137833053,H,M,,Sherwood,OR,97140-6910,US,emp,R,5/17/1973,,0,0,0,0,0,,,0,TEXT,,1,Apartments.com,Z000000003,0
137832669,H,M,,Pittsburgh,PA,15212-5985,US,emp,R,6/23/1995,,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000012,0
137832595,H,,,Moriarty,NM,87035,US,,R,7/3/1976,,0,0,0,0,0,,,0,,,1,Craigslist.org,Z000000005,4
137832560,H,M,,Lynwood,CA,90262,US,emp,R,3/3/2000,F,0,0,0,0,0,,,0,PHONE,,1,Employee Referral,Z000000012,0
137832313,H,,,Longmont,CO,80503-7544,US,,N,6/15/1955,,0,0,0,0,0,,,0,,,1,Apartments.com,Z000000095,2
137832264,H,M,,Albuquerque,NM,87112-3642,US,,R,11/15/2002,F,0,0,0,0,0,,,0,,,1,Off-Site Signage,Z000000001,1
137832198,H,H,,Albuquerque,NM,87112-1765,US,,R,11/14/1984,,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000095,2
137832066,H,M,,Atlanta,GA,30349-2818,US,emp,R,2/6/1989,,0,0,0,0,0,,,0,EMAIL,,1,Apartment Locator,Z000000001,0
137831865,H,M,,Cold Spring Harbor,NY,11724-1614,US,emp,R,12/8/1970,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,0
137831786,H,M,,Smryna,GA,30080,,emp,R,5/22/1992,,,0,0,0,0,,,0,,,1,Apartments.com,Z000000005,0
137831765,H,M,,New Braunfels,TX,78132-3598,US,Lgl,R,12/9/1976,F,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000005,0
137831740,H,,,Charlotte,NC,28211-5239,US,T0000004,R,8/20/2023,M,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000001,1
137831675,H,H,,San Antonio,TX,78245-4061,US,T0000004,R,7/13/1998,F,0,0,0,0,0,,,0,,,1,Employee Referral,Z000000001,1
137831499,H,M,,Phoenix,AZ,85024-1242,,Mdcl,R,7/30/1966,F,,0,0,0,0,,,0,,,1,Apartments.com,Z000000001,0
137831412,H,M,,Houston,TX,77098,US,Hsptlty,O,3/30/1962,M,0,0,0,0,0,,,0,PHONE,,1,Zillow Rental Network,Z000000001,1
137831087,H,M,,Phoenix,AZ,85032-1573,US,,R,6/23/1990,,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000001,2
137830479,H,M,,Littleton,CO,80120,US,,R,5/22/1983,M,0,0,0,0,0,,,0,PHONE,,1,Affordable Housing Agency,Z000000007,0
137830336,H,M,,Waldorf,MD,20602-2641,US,,R,9/11/1981,M,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,0
137830302,H,M,,Corpus Christi,TX,78412-2756,US,,R,2/23/1951,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000005,0
137830203,H,M,,Austin,TX,78759-7187,US,,R,2/5/2002,F,0,0,0,0,0,,,0,,,1,Live/Work in Area,Z000000012,1
137830085,H,M,,Savannah,GA,31401-2408,US,emp,R,7/6/2001,,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,0
137830045,H,M,,Denver,CO,80247-2845,US,,R,10/1/1990,,0,0,0,0,0,,,0,,,1,Property Website,Z000000005,2
137829896,H,H,H,Atlanta,GA,30324-3381,,,R,10/23/1995,M,,0,0,0,0,,,0,,,1,Greystar.com,Z000000005,2
137829894,H,M,,Pflugerville,TX,78660-6467,US,,R,2/14/2003,M,0,0,0,0,0,,,0,,,1,Apartment Locator,Z000000097,1
137829893,H,M,,Olathe,KS,66061-7715,US,T0000002,R,3/30/1998,M,0,0,0,0,0,,,0,,,1,Resident Referral,Z000000001,1
137829850,H,M,H,W 111 TH place,FL,33018,US,,R,12/18/2001,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,2
137829571,H,M,,Chicago,IL,60657-5808,,emp,R,2/18/1998,M,,0,0,0,0,,,0,,,1,Property Website,Z000000012,1
137829555,H,M,,Belen,NM,87002-8506,US,,R,3/15/1977,F,0,0,0,0,0,,,0,,,1,Property Website,Z000000001,1
137829514,H,W,W,Mckinney,TX,75069,,,R,4/22/1969,F,,0,0,0,0,,,0,,,1,Affordable Housing Agency,Z000000007,0
137829182,H,,,Santa Rosa Beach,FL,32459-0833,US,,R,1/1/1960,,0,0,0,0,0,,,0,,,1,Local Publication,Z000000008,3
137829115,H,M,,Austin,TX,78750-2214,US,Unemploy,O,6/8/2003,N,0,0,0,0,0,,,0,EMAIL,,1,Property Website,Z000000012,0
137829054,H,M,,Oklahoma City,OK,73104-1831,US,Unemploy,R,1/5/1999,,0,0,0,0,0,,,0,TEXT,,1,Property Website,Z000000005,2
137828472,H,M,,Vancouver,WA,98664-5144,US,,N,7/15/1955,F,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,1
137828428,H,H,W,Houston,TX,77025-2352,US,Retired,R,8/4/1942,M,0,0,0,0,0,,,0,EMAIL,,1,In-House Transfer,Z000000001,0
137828155,H,M,,Seattle,WA,98121-1040,US,Unemploy,R,3/2/1986,F,0,0,0,0,0,,,0,,,1,Zillow Rental Network,Z000000001,0
137828139,H,M,,Spokane Valley,WA,99206-3888,,,R,6/14/1999,M,,0,0,0,0,,,0,,,1,Property Website,Z000000005,1
137827426,H,H,,Avondale,AZ,85392-3843,,T0000020,R,5/12/2002,M,,0,0,0,0,,,0,,,1,In-House Transfer,Z000000001,1
137827328,H,,,Charlotte,NC,28278-7388,,T0000004,R,7/8/1991,M,,0,0,0,0,,,0,,,1,Non-Paid Referral,Z000000001,1
137827327,H,M,H,Washington,DC,20018-1772,US,emp,R,5/21/1987,N,0,0,0,0,0,,,0,PHONE,,1,Property Website,Z000000001,0
137827291,H,,,Atlanta,GA,30339,US,,R,1/1/2009,,0,0,0,0,0,,,0,,,1,Greystar.com,Z000000005,3
